id,text,url,llama,entity_presence,svm_1,id_new,gemini-flash_faiss_loc,gemini-flash_faiss,gemini-flash_faiss_country
4226,Free Shipping New Lady Necklace African Beaded Jewelry Set Bracelet Nigeria Style Wedding Event Jewelry Crystal PH00638,https://ae01.alicdn.com/kf/HTB18TSfLXXXXXblXVXXq6xXFXXXi/Free-Shipping-New-Lady-Necklace-African-Beaded-Jewelry-Set-Bracelet-Nigeria-Style-Wedding-Event-Jewelry-Crystal.jpg_120x120.jpg,nigeria,yes,1.0,3947,nigeria,"['lagós', 'lagos', 'lagos state', 'federal republic of nigeria', 'niger state', 'lagosanto', 'republic of niger', 'lagos island', 'republic of ghana', 'republic of benin']",nigeria
4387,18K Gold Plated Jewelry Sets African Necklace Earrings Costume Jewelry Set Nigerian Wedding African Fashion Jewelry Set,http://www.dhresource.com/260x260/f2/albu/g1/M01/E6/05/rBVaGVZht9OAVxqzAAGczxPwZfI058.jpg,nigeria,yes,1.0,4097,no,['no'],nigeria
4804,Image of Jewelry clearance Lagos signature white caviar beaded bracelet - mommyfanatic,https://cdn.shopify.com/s/files/1/1430/1498/products/8923000_fpx_large.jpg?v=1611364931,nigeria,yes,1.0,4488,lagos,"['lagós', 'lagos', 'lagos state', 'lagos island', 'lagosanto', 'lagos (santa maria)', 'lagos (são sebastião)', 'región de los lagos', 'travanca de lagos', 'lagos da beira e lajeosa']",nigeria
7560,Jq025 4 evening dress 2016 nigeria beads jewelry set for How to match jewelry with prom dress,http://sc01.alicdn.com/kf/HTB1TJMXLpXXXXXTapXXq6xXFXXXo/222353703/HTB1TJMXLpXXXXXTapXXq6xXFXXXo.jpg,no,yes,1.0,7051,nigeria,"['lagós', 'lagos', 'lagos state', 'federal republic of nigeria', 'niger state', 'lagosanto', 'republic of niger', 'lagos island', 'republic of ghana', 'republic of benin']",nigeria
7593,Natural Pearl Jewelry Set 5 Rolls New Nigerian Wedding African Beads Women Fashion Jewelry Necklace Sets,https://ae01.alicdn.com/kf/HTB1vhv5KFXXXXbmXXXXq6xXFXXX4/Joyer%C3%ADa-de-perlas-naturales-5-rollos-nueva-Africana-Cuentas-mujeres-moda-joyer%C3%ADa-collar-font-b-Sets.jpg_200x200.jpg,nigeria,yes,1.0,7084,no,['no'],nigeria
7849,R217S -  TWLLE Jewelry-- Affordable Brand for Sterling Silver Jewelry - Affordable Sterling Silver Wedding Engagement Ring in Nigeria,https://cdn.shopify.com/s/files/1/1667/7277/products/HTB15WjnQpXXXXcjaXXXq6xXFXXXd_1024x1024.jpg?v=1533264600,nigeria,yes,1.0,7327,nigeria,"['lagós', 'lagos', 'lagos state', 'federal republic of nigeria', 'niger state', 'lagosanto', 'republic of niger', 'lagos island', 'republic of ghana', 'republic of benin']",nigeria
8993,Sexy Orange and Gold Costume Coral African Jewelry Sets For Women Bridal Nigerian Indian Big Design Skirt Necklace Set of Beads,https://ae01.alicdn.com/kf/HTB1Z3khSpXXXXamapXXq6xXFXXXW/Sexy-Orange-and-Gold-Costume-Coral-African-Jewelry-Sets-font-b-For-b-font-font-b.jpg_220x220.jpg,nigeria,yes,1.0,8389,no,['no'],nigeria
9114,"African Traditional Wedding Beads, Nigeria Wedding Jewelry Set - Owame",https://cdn.shopify.com/s/files/1/1751/5137/products/product-image-138378955_af94f116-ba1b-4be3-ac91-81b0be7ef84e_160x.jpg?v=1578620885,nigeria,yes,1.0,8502,nigeria,"['lagós', 'lagos', 'lagos state', 'federal republic of nigeria', 'niger state', 'lagosanto', 'republic of niger', 'lagos island', 'republic of ghana', 'republic of benin']",nigeria
10465,2016 factory direct custom african crystal beads jewelry for wedding nigerian bridal beaded jewelry sets,http://sc02.alicdn.com/kf/HTB1PK6BJVXXXXa_XFXXq6xXFXXXZ/2016-factory-direct-custom-african-crystal-beads.jpg_200x200.jpg,nigeria,yes,1.0,9756,nigerian,"['lagós', 'lagos', 'lagos state', 'lagosanto', 'federal republic of nigeria', 'niger state', 'lagos island', 'republic of niger', 'republic of benin', 'lagos (são sebastião)']",nigeria
10781,Ethlyn Jewelry Yellow Gold Color Fashion Hollow Big Size Nigerian Women Slide Pendant Best Holiday Gifts Big Locket 45cm P111 J190711,https://www.dhresource.com/600x600/f2/albu/g8/M01/F0/A1/rBVaVF0nZbuAWLDwAARk459qSlc216.jpg,nigeria,yes,1.0,10048,nigeria,"['lagós', 'lagos', 'lagos state', 'federal republic of nigeria', 'niger state', 'lagosanto', 'republic of niger', 'lagos island', 'republic of ghana', 'republic of benin']",nigeria
12262,Fashion Green Artificial Coral White Cameo Flower Costume African Wedding Beads Nigerian Necklace Wedding Jewelry Set FSH 009,https://ae01.alicdn.com/kf/HTB1HydUdQfb_uJkHFJHq6z4vFXaS/Fashion-Green-font-b-Artificial-b-font-Coral-White-Cameo-Flower-Costume-African-Wedding-font-b.jpg_200x200.jpg,nigeria,yes,1.0,11418,nigerian,"['lagós', 'lagos', 'lagos state', 'lagosanto', 'federal republic of nigeria', 'niger state', 'lagos island', 'republic of niger', 'republic of benin', 'lagos (são sebastião)']",nigeria
12375,African Wedding Coral Beads Jewelry Set African Beads Jewelry Sets Nigerian Wedding Jewelry Free Shipping BC302,https://ae01.alicdn.com/kf/HTB1k_kzIXXXXXabXXXXq6xXFXXXt/Zestawy-afryki-Coral-Koraliki-Bi%C5%BCuteria-Ustaw-Afryka%C5%84skie-Koraliki-Bi%C5%BCuteria-%C5%9Alubna-Nigerii-%C5%9Alubne-Bi%C5%BCuteria-Darmowa-Wysy%C5%82ka-BC302.jpg_200x200.jpg,nigeria,yes,1.0,11523,nigerian wedding,"['wedding', 'lagós', 'lagos', 'lagosanto', 'lagos state', 'bridel', 'lagos (são sebastião)', 'federal republic of nigeria', 'weddingstedt', 'lagos (santa maria)']",nigeria
12451,aczuv 5 Rows Nigerian Beads Jewelry Set African Beads Necklace Wedding Party Jewelry Sets (White Black) -,https://images-na.ssl-images-amazon.com/images/I/51z1cAzfUsL.jpg,nigeria,yes,1.0,11597,nigerian,"['lagós', 'lagos', 'lagos state', 'lagosanto', 'federal republic of nigeria', 'niger state', 'lagos island', 'republic of niger', 'republic of benin', 'lagos (são sebastião)']",nigeria
13339,Fashion Nigerian Wedding African Beads Jewelry Set Crystal Necklace Bridal Party Jewelry Sets 5C-SXJB001,https://cdn2.shopify.com/s/files/1/0047/7239/7111/products/product-image-545157901_large.jpg?v=1527299446,nigeria,yes,1.0,12406,nigerian,"['lagós', 'lagos', 'lagos state', 'lagosanto', 'federal republic of nigeria', 'niger state', 'lagos island', 'republic of niger', 'republic of benin', 'lagos (são sebastião)']",nigeria
13420,Silver Blue Dudo African Beads Jewelry Sets 2017 Bridal Jewelry Sets & More Nigerian Wedding Beads African Necklace For Women,https://ae01.alicdn.com/kf/HTB1ZEYnQXXXXXXcXFXXq6xXFXXXH/Silver-Blue-Dudo-African-Beads-Jewelry-Sets-2017-Bridal-Jewelry-Sets-More-Nigerian-Wedding-Beads-African.jpg_640x640.jpg,nigeria,yes,1.0,12481,nigeria,"['lagós', 'lagos', 'lagos state', 'federal republic of nigeria', 'niger state', 'lagosanto', 'republic of niger', 'lagos island', 'republic of ghana', 'republic of benin']",nigeria
14273,Pera Noble Design Big Flower Drop 4 Piece Nigerian Women Party Accessories Jewelry Set With Green And Red Cubic Zirconia J151,https://ae01.alicdn.com/kf/HTB1Noq4LVXXXXXSXVXXq6xXFXXXD/Pera-Noble-Design-Big-Flower-Drop-4-Piece-Nigerian-Women-Party-Accessories-Jewelry-Set-With-Green.jpg_220x220.jpg,nigeria,yes,1.0,13274,nigerian,"['lagós', 'lagos', 'lagos state', 'lagosanto', 'federal republic of nigeria', 'niger state', 'lagos island', 'republic of niger', 'republic of benin', 'lagos (são sebastião)']",nigeria
14971,Nigerian Wedding Multi layer simulated pearl jewelry Bridal Necklace Pendant Luxury African Beads Jewelry Sets - Jewelry,https://cdn.shopify.com/s/files/1/1937/2885/products/product-image-361672675_1024x1024.jpg?v=1506965533,nigeria,yes,1.0,13929,nigerian,"['lagós', 'lagos', 'lagos state', 'lagosanto', 'federal republic of nigeria', 'niger state', 'lagos island', 'republic of niger', 'republic of benin', 'lagos (são sebastião)']",nigeria
16956,Colorful Crystal African Beads Jewelry Set Hot Selling Nigerian Beads Fashion Jewelry Set Free Shipping QW904,https://ae01.alicdn.com/kf/HTB10c2MRXXXXXXaXXXXq6xXFXXXg/Colorful-Crystal-African-Beads-Jewelry-Set-Hot-Selling-Nigerian-Beads-Fashion-Jewelry-Set-Free-Shipping-QW904.jpg,nigeria,yes,1.0,15795,nigeria,"['lagós', 'lagos', 'lagos state', 'federal republic of nigeria', 'niger state', 'lagosanto', 'republic of niger', 'lagos island', 'republic of ghana', 'republic of benin']",nigeria
17190,GODKI Luxury Hollow Waterdrop Flower 4PCS African Jewelry Set For Women Wedding Cubic Zircon Nigeria Dubai Gold jewelry Set 2019 - DISCOUNT ITEM  15% OFF All Category,https://ae01.alicdn.com/kf/HTB1Gz9da.vrK1RjSspcq6zzSXXaP/GODKI-Luxury-Hollow-Waterdrop-Flower-4PCS-African-Jewelry-Set-For-Women-Wedding-Cubic-Zircon-Nigeria-Dubai.jpg_350x350.jpg_q50.jpg,no,yes,1.0,16010,nigeria,"['lagós', 'lagos', 'lagos state', 'federal republic of nigeria', 'niger state', 'lagosanto', 'republic of niger', 'lagos island', 'republic of ghana', 'republic of benin']",nigeria
17620,"Nigerian Coral Beads, Pink Coral Drum Beads Jewelry Set For Men 48'' Free Shipping !!!W-1536",http://www.dhresource.com/260x260s/f2-albu-g1-M00-74-65-rBVaGVSQZ6GAF8GoAAFeJQJ7PvU460.jpg/nigerian-coral-beads-pink-coral-drum-beads.jpg,nigeria,yes,1.0,16411,nigerian,"['lagós', 'lagos', 'lagos state', 'lagosanto', 'federal republic of nigeria', 'niger state', 'lagos island', 'republic of niger', 'republic of benin', 'lagos (são sebastião)']",nigeria
122,"22 carat gold pachi work choker with leafy design motifs decorated grand choker, Studded with Moissanite stones and square shaped ruby in the center. Silver Jewellery Indian, Indian Wedding Jewelry, Silver Jewelry, Silver Ring, Silver Earrings, Gold Jewellery, Diamond Jewelry, Dry Creek, India Jewelry",https://i.pinimg.com/236x/3a/95/95/3a95958f1a183a5dd059d0cf9f4582b7.jpg,india,yes,1.0,113,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
321,Green Crystal & Black Onyx Handmade Jewelry Manufacturer Beads Stretchable New Layering Bracelet Jaipur Rajasthan India,https://cpimg.tistatic.com/05408219/s/4/Green-Crystal-Black-Onyx-Handmade-Jewelry-Manufacturer-Beads-Stretchable-New-Layering-Bracelet-Jaipur-Rajasthan-India.jpg,india,yes,1.0,288,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
375,"Most Indians believe that Bengali's have beautiful eyes. they refer to Kajol when they make such a statement. Check out kajol without makeup pictures. Bollywood Bridal, Bollywood Jewelry, Bollywood Fashion, Bollywood Designer Sarees, Bollywood Actress, Indian Attire, Indian Wear, Indian Dresses, Indian Outfits",https://i.pinimg.com/236x/f5/a7/84/f5a78465e698504a7ed3b90d74848a4c--indian-bollywood-indian-sarees.jpg,india,yes,1.0,338,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
461,Buy Chadestinty Vintage Ethnic Earring Antique Silver Boho Statement Drop Earrings Long Dangle Tassel Earrings Indian Jewelry brinco for $3.37 in AliExpress store,http://ae01.alicdn.com/kf/HTB1i9JQbKySBuNjy1zdq6xPxFXas/Chadestinty-Vintage-Ethnic-Earring-Antique-Silver-Boho-Statement-Drop-Earrings-Long-Dangle-Tassel-Earrings-Indian-font.jpg_220x220.jpg,no,yes,1.0,417,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
517,"Fashion Headpiece Tikka / Find Quality Tikka Headpiece Jewelry,Hair Jewelry,Women Headpiece/Tikka also known as is traditional Indian jewels to be worn on head. In most of Indian culture. at http://www.heenastyle.com/fashion-headpiece-tikka",https://i.pinimg.com/216x146/21/f8/d5/21f8d553e02e96128e437cef24164267.jpg,india,yes,1.0,470,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
691,"No photo description available. Gold Jewellery Design, Gold Jewelry, Jewelery, Designer Jewellery, Bridal Bangles, Gold Bangles, Dragon Bracelet, Antique Necklace, India Jewelry",https://i.pinimg.com/236x/f7/02/ff/f702ff2b550e980f9053e8ab9674fbb0.jpg,india,yes,1.0,632,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
717,"indian wedding ceremony,indian wedding ceremony photography,indian bridal jewelry",https://d397bfy4gvgcdm.cloudfront.net/135572-Akbar-Sayed-Photography-Wedding-Sabreet-and-Arun-66-min.jpeg,india,yes,1.0,657,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
911,Indian 925 Sterling Fine Silver Ring Natural Sun Stone Gemstone Ring Handmade Fashion Designer Jewelry,https://sc01.alicdn.com/kf/UT8A1OBX5lXXXagOFbXo/Indian-925-Sterling-Fine-Silver-Ring-Natural.jpg,no,yes,1.0,839,no,['no'],india
1065,Aheli Indian Bollywood Bridal Choker Necklace Earring Maang Tikka Traditional Jewelry Set,https://images-na.ssl-images-amazon.com/images/I/81V%2BGzATJ5L._AC_UL1500_.jpg,india,yes,1.0,983,no,['no'],india
1129,"Bridal nose ring also known as nathni or nath is a very important element of a bride's wedding look. We have curated a list of 11 bridal nath designs which are a must see! Indian Wedding Jewelry, Indian Bridal, Indian Jewelry, Bridal Jewelry, Mehndi, Henna, Indiana, Bridal Nose Ring, Nath Nose Ring",https://i.pinimg.com/236x/4a/c8/77/4ac877252a128a6687f445e387e5d17d--indian-wedding-makeup-sikh-wedding.jpg,india,yes,1.0,1044,no,['no'],india
1317,Indian bride's earrings and jewelry design.,https://d397bfy4gvgcdm.cloudfront.net/262252-Styled-Photo-Shoot_-September-30-2019_015.jpeg,india,yes,1.0,1225,indian,"['indianola', 'indian head', 'indian subcontinent', 'indiara', 'indialantic', 'indiaporã', 'republic of india', 'indiavaí', 'indian shores', 'cherokee']",india
1380,JW1074-FASHION JEWELRY-[golden_jewelry]-[fashion_jewellery]-[indian_jewelry]-[indian jewellery]-Raas The Global Desi,https://cdn.shopify.com/s/files/1/1135/5086/products/jw1074-fashion-jewelry-raas-the-global-desi-golden_jewelry-fashion_jewellery-indian_jewelry-indian-jewellery_400x.jpg?v=1561303113,india,yes,1.0,1283,indian_jewelry,"['mahālingpur', 'indianola', 'indialantic', 'indian head', 'indiaporã', 'india hook', 'indiara', 'mahala', 'indian hills', 'karasu mahallesi']",india
1910,Aiyla Turkish Long Necklace Free Shipping Across India And Usa Call Whatsapp Us On 91 779921 Gold Necklace Designs Turkish Gold Jewelry Gold Jewelry Fashion,https://i.pinimg.com/736x/63/bb/b6/63bbb62c356f7c4e6d1e7489a6c1c108.jpg,india,yes,1.0,1774,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
2022,"Buy Bollywood Sarees Online from Designers at Mirraw Shopping across India. We offer all type of Bollywood actress saree like kareena, deepika, sonakshi with worldwide delivery, hassle free returns Bollywood Sarees Online, Bollywood Designer Sarees, Bollywood Stars, Bollywood Party, Indian Bollywood, Bollywood Fashion, Bollywood Jewelry, Bollywood Girls, Net Saree",https://i.pinimg.com/236x/7e/fd/71/7efd71b79375042526329c5e2ac081dc--bollywood-saree-indian-bollywood.jpg,india,no,1.0,1876,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
2048,"new ideas jewerly gold necklace indian weddings Antique Jewellery Designs, Indian Jewellery Design, Indian Jewelry, Indian Necklace, South Indian Jewellery, Designer Jewellery, Handmade Jewellery, Antique Jewelry, Bridal Jewelry",https://i.pinimg.com/236x/0a/3b/ea/0a3bea9ae74018bd1c14fe531b7784ec.jpg,india,yes,1.0,1901,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
2145,"Looking for temple jewellery jhumka designs? Here are our picks of 17 designs and where you can shop them online! 14k Gold Jewelry, Gold Jewellery Design, Sea Glass Jewelry, Bridal Jewelry, India Jewelry, Temple Jewellery, Cheap Jewelry, Cute Jewelry, Jewlery",https://i.pinimg.com/236x/ed/6d/fa/ed6dfaef5bc0ba3b21518ddd623012ef.jpg,india,yes,1.0,1989,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
2369,"Latest Collection of best Indian Jewellery Designs. Latest Collection of best Indian Jewellery Designs. Kids Gold Jewellery, Indian Jewellery Design, Rose Gold Jewelry, Indian Jewelry, Jewelry Design, Jewellery Bracelets, Baby Jewelry, Kids Jewelry, Temple Jewellery",https://i.pinimg.com/236x/20/52/65/2052654b231396ed595331b431786986.jpg,india,yes,1.0,2204,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
2481,All About Filigree Jewelry An Ancient Indian Art,https://www.culturalindia.net/iliimages/All-About-Filigree-Jewelry-An-Ancient-Indian-Art-ili-10-img-2.jpg,india,yes,1.0,2302,indian,"['indianola', 'indian head', 'indian subcontinent', 'indiara', 'indialantic', 'indiaporã', 'republic of india', 'indiavaí', 'indian shores', 'cherokee']",india
2528,Pearls & Lakshmi Ji Coins Pendants Necklace Earring Set Indian jewelry n... - $56.99,https://images.bonanzastatic.com/afu/images/9c37/cee2/b905_7491449374/il_fullxfull.1740405716_egxo_thumbtall.jpg,india,yes,1.0,2348,indian,"['indianola', 'indian head', 'indian subcontinent', 'indiara', 'indialantic', 'indiaporã', 'republic of india', 'indiavaí', 'indian shores', 'cherokee']",india
2569,alloy sheet metal - Indian Style Big Acrylic Vintage Leaf Pendant Necklace Statement Jewelry Sheet metal Chain Maxi Choker Collier Femme CE4137,http://www.dhresource.com/200x200s/f2-albu-g4-M01-A6-17-rBVaEVeS0xOADlV_AAFiiYYlSmI505.jpg/indian-style-big-acrylic-vintage-leaf-pendant.jpg,india,yes,1.0,2387,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
2762,"Mala k dane ka earing Gold Jhumka Earrings, Indian Jewelry Earrings, Jewelry Design Earrings, Gold Earrings Designs, Gold Jewellery Design, Gold Earrings For Kids, Small Earrings, Kids Earrings, Gold Wedding Jewelry",https://i.pinimg.com/236x/21/8e/99/218e99ed05a98bc3a03c667214289f6c--ear-rings.jpg,india,yes,1.0,2570,no,['no'],india
2920,WANDO 4pcs/lot Charm Bracelets for Women luxury Brand Gold Color Hollow Holiday Beach Party Bangle Jewelry Indian jewelry wb132,https://ae01.alicdn.com/kf/HTB1DLsgBeuSBuNjSsziq6zq8pXaQ/WANDO-4pcs-lot-Charm-Bracelets-for-Women-luxury-Brand-Gold-Color-Hollow-Holiday-Beach-Party-Bangle.jpg_q50.jpg,no,yes,1.0,2717,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
3075,"Looking for Red bridal lehenga with gold sequin work? Browse of latest bridal photos, lehenga & jewelry designs, decor ideas, etc. Indian Bridal Outfits, Indian Bridal Lehenga, Indian Bridal Fashion, Indian Bridal Makeup, Indian Bridal Wear, Indian Dresses, Bridal Dresses, Indian Wedding Sari, Bridal Dupatta",https://i.pinimg.com/236x/ee/6f/02/ee6f02f771df63536985b5353a7ab38f.jpg,india,yes,1.0,2862,no,['no'],india
3084,"Gold Jewelry Simple, Simple Necklace, Necklace Set, Indian Jewellery Online, Indian Jewelry, Jewelry Accessories, Jewelry Design, Diamond Jewellery, Gold Set",https://i.pinimg.com/236x/cb/82/12/cb8212155cad8cd8b5a3a49839cc69c2.jpg,no,yes,1.0,2871,no,['no'],india
3151,- India Map Pendant Necklaces Chain Indian for Women Girl Gold Plated Hindu Jewelry,https://images-na.ssl-images-amazon.com/images/I/310HaUkERXL.jpg,india,yes,1.0,2937,india,"['republic of india', 'asia', 'theppharat', 'indian subcontinent', 'chiná', 'china', 'bombay', 'sri lanka', 'lanka', 'bharatpur']",india
132,Best of deal! Coral Turquoise Native Tribal Ethnic Vintage Nepal Tibetan Jewelry OXIDIZED Silver Pendant + Chain P3972,https://i.etsystatic.com/10465747/c/1000/794/0/386/il/33b367/1176959880/il_680x540.1176959880_5iw7.jpg,nepal,yes,1.0,123,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
2359,"Mosaic Turquoise Tiles Silvertone Jewelry Nepal Fashion Pendants Jewellry Gift Jewelry Trends, Pocket Watch, Latest Fashion, Fashion Jewelry, Turquoise, Pendant Necklace, Accessories, Style, Pocket Watches",https://i.pinimg.com/236x/87/1b/49/871b49071193351d29de49146c9e5da5--tiles-nepal.jpg,no,yes,1.0,2195,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
2900,Jewelry From Nepal - I like the red with the turquoise,https://i.pinimg.com/736x/21/07/b5/2107b5ed78aacc2be3be29e47bb8cb8d.jpg,nepal,yes,1.0,2697,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
15434,Jaime-Moreno-Unique-Pieces-of-Art-in-Jewelry-Everest-Brooch-full,https://jaimemoreno.com/wp-content/uploads/2017/03/Jaime-Moreno-Unique-Pieces-of-Art-in-Jewelry-Everest-Brooch-full-300x208.jpg,no,yes,1.0,14366,everest,"['mountain', 'mountain top', 'summit', 'nepal', 'summit hill', 'mountainside', 'lazy mountain', 'kings mountain', 'flying hills', 'peak hill']",nepal
15480,Adjustable Nepal Tibetan Silver Ring Amulet Jade Jewelry Stackable Ethnic Boho,https://i.ebayimg.com/thumbs/images/g/4n4AAOSwYX9f4z6v/s-l300.jpg,no,yes,1.0,14407,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
24210,Nepal separated beads copper beads beaded bracelet diy materials wholesale Tibetan jewelry accessories Free Shipping,http://i00.i.aliimg.com/wsphoto/v1/1278310474_1/Nepal_separated_beads_copper_beads_beaded_bracelet_diy_materials_wholesale_Tibetan_jewelry_accessories_Free_Shipping.jpg_200x200.jpg,nepal,yes,1.0,22600,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
29712,Factory wholesale finger gemstone ring nepal silver rings jewelry,http://sc01.alicdn.com/kf/HTB1aV18MVXXXXbnXVXXq6xXFXXXr/Factory-wholesale-finger-gemstone-ring-nepal-silver.jpg,nepal,yes,1.0,27762,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
38111,925 Silver Snake Earrings Earring jewelry Nepal himalayan art,http://s.ecrater.com/stores/111880/52d60a965ebc8_111880f.jpg,nepal,yes,1.0,35595,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
43825,NWT Lokai bracelet Blue size Large Lokai bracelet. White bead holds water from mount everest and the black bead holds mud from the dead sea. Highest/lowest points on earth Lokai Jewelry Bracelets,https://i.pinimg.com/736x/9c/d8/6e/9cd86e2f554f40544deff658f4391924.jpg,israel,yes,1.0,40913,no,['no'],nepal
45856,925 Silver Tibetan Turquoise stone Ring jewelry art Nepal Size 8.25 US N2744,https://cdn.shopify.com/s/files/1/0081/7420/7035/products/t329_960x.jpg?v=1585285717,nepal,yes,1.0,42807,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
47479,17 Best images about Nepali Gold Jewelry on Pinterest ...,https://i.pinimg.com/736x/2e/d0/de/2ed0debf2fa65929469c9626c937d6a9.jpg,nepal,yes,1.0,44318,nepali,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'mahatthai', 'uttarkāshi', 'pa khai', 'tha khai', 'mahasi', 'asagiri chō']",nepal
53357,925 Silver Turquoise Compartment Locket Pendant Necklace Nepal Jewelry Art B2,https://s.ecrater.com/stores/111880/52d60b4aaa836_111880f.jpg,nepal,yes,1.0,49789,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
58859,Wholesale Turquoise Water Beads Wholesale - 2017 Hot sales anklets women Anklet Nepal turquoise crystal Copper beads pendant souvenir Ankle Bracelet Foot Jewelry Fast Free Shipping 12,https://www.dhresource.com/200x200s/f2-albu-g5-M00-B1-B9-rBVaI1lYcGeAL9OeAACgrAYdiJg411.jpg/2017-hot-sales-anklets-women-anklet-nepal.jpg,nepal,yes,1.0,54935,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
62875,"""These """"Silvery Moon Roll Ons"""" come as a set of three.  They are handmade with love by women artisans in Nepal, using high quality glass beads and hand-dyed cotton thread. These bracelets will expand over your hand to fit most wrist.   The purchase of these bracelets empowers female artisans through fair trade. Your purchase provides women with fair income + benefits in a safe and healthy work environment. Aid Through Trade empowers women by creating opportunity through beautifully designed jewelry.""",https://cdn.shopify.com/s/files/1/0276/8040/7624/products/IMG_9965_300x300.jpg?v=1592202210,nepal,yes,1.0,58671,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
63914,"Bridal collection, for this wedding season. Embrace this magnificent piece of art, Gold RaniHaar. Code: 646 Weight(grams): 44.72 Carat: 24 #gold #jewelry #jaimatadigoldpalace #ranihaar #wedding #nepal #nepali #culture #tradition #happiness",https://i.pinimg.com/236x/1b/d4/00/1bd400f3702210a039a111bf574d5aca--wedding-season-gold-jewelry.jpg,nepal,yes,1.0,59643,nepal,"['nepal', 'kathmandu', 'nepalgunj', 'kathmandu district', 'canton', 'switzerland', 'ladakh', 'kingdom of bhutan', 'north canton', 'kaladhungi']",nepal
